,comp1,comp2,comp3,cluster,cluster_broad,id,date_publish,outlet,headline,article_terms,cluster_terms_str
571,-5.623998342803e-05,-0.0006540976799771813,-0.0008760924943338609,1222,2,1466344,2019-08-28 19:22:37,Reuters,Growing federal corruption probe hits home for UAW president,"['grow', 'feder', 'corrupt', 'probe', 'hit', 'home', 'uaw', 'presidentth', 'fbi', 'wednesday', 'conduct', 'search', 'home', 'unit', 'auto', 'worker', 'presid', 'gari', 'jone', 'union', 'retreat', 'multipl', 'locat', 'part', 'corrupt', 'probe', 'illeg', 'payment', 'union', 'offici', 'pose', 'fresh', 'problem', 'union', 'pivot', 'time']","search, corrupt, auto, uaw, home, detroit, probe, retreat, union, locat"
572,-0.00018198261495629427,0.00012702605882224625,-0.00047459614789744075,512,4,115965680,2019-08-28 19:23:00,ABC News,"US, Taliban closing in on agreement as top US envoy heads to Afghanistan","['us', 'taliban', 'close', 'agreement', 'top', 'us', 'envoy', 'head', 'afghanistanth', 'us', 'taliban', 'engag', 'talk', 'qatar', 'wednesday', 'even', 'chief', 'us', 'negoti', 'zalmay', 'khalilzad', 'prepar', 'head', 'kabul', 'afghanistan', 'brief', 'govern']","taliban, afghanistan, agreement, close, withdraw, milit, deal, withdraw, promis, near"
573,-0.00022884947978897644,-0.0008290987305379341,0.00016288172998965233,625,2,54580162,2019-08-28 19:23:58,National Review,Atheists Can Be Barred from Giving Invocations in Pennsylvania Statehouse,"['atheist', 'bar', 'give', 'invoc', 'pennsylvania', 'statehousea', 'feder', 'appeal', 'court', 'rule', 'atheist', 'prohibit', 'deliv', 'invoc', 'pennsylvania', 'statehous']","atheist, pennsylvania, statehous, invoc, give, bar, invoc, appeal, open, court"
574,-0.00026121167548382574,-0.0010317419672620368,0.00020202438438376316,393,3,55558265,2019-08-28 19:25:24,Yahoo! News,"Video, reports of machines automatically changing votes in Mississippi GOP Governor runoff","['video', 'report', 'machin', 'automat', 'chang', 'vote', 'mississippi', 'gop', 'governor', 'runoffther', 'least', 'three', 'instanc', 'vote', 'machin', 'chang', 'voter', 'select', 'differ', 'candid', 'state', 'runoff', 'governor']","vote, runoff, mississippi, machin, machin, governor, chang, issu, video, viral"
576,-0.0006248557192635438,-0.00011076672633199726,0.0003525420235933036,204,11,1052492,2019-08-28 19:28:30,Reuters,"Italian opposition PD, 5-Star say they want to form coalition led by Conte","['italian', 'opposit', 'pd', '5star', 'say', 'form', 'coalit', 'led', 'conteitali', '5star', 'movement', 'opposit', 'democrat', 'parti', 'pd', 'said', 'wednesday', 'would', 'tri', 'form', 'coalit', 'set', 'asid', 'year', 'hostil', 'avert', 'snap', 'elect', 'eas', 'econom', 'uncertainti']","cont, form, star, coalit, avert, pd, led, itali, decept, movement"
577,-0.0003021697908411247,-0.0008044123271122026,0.0003252064901966634,625,2,55201113,2019-08-28 19:29:00,NBC News,"Atheists can be barred from giving invocation at Pennsylvania statehouse, federal court rules","['atheist', 'bar', 'give', 'invoc', 'pennsylvania', 'statehous', 'feder', 'court', 'rulesth', 'pennsylvania', 'hous', 'repres', 'polici', 'bar', 'atheist', 'nontheist', 'give', 'open', 'invoc', 'constitut', 'feder', 'appeal', 'court', 'rule']","atheist, pennsylvania, statehous, invoc, give, bar, invoc, appeal, open, court"
578,0.00033375253595453107,-0.0007493410603254643,-0.0008475837210961065,1137,8,115885119,2019-08-28 19:37:00,ABC News,"North Carolina student was planning mass shooting at university, police say","['north', 'carolina', 'student', 'plan', 'mass', 'shoot', 'univers', 'polic', 'sayth', 'suspect', 'told', 'author', 'came', 'north', 'carolina', 'easier', 'gain', 'access', 'gun']","dorm, gun, studi, student, room, carolina, mass, shoot, north, spree"
580,-5.64981870575624e-05,-0.0007946867995819992,4.1428601100766917e-05,485,14,4153162,2019-08-28 19:56:59,USA Today,College president calls Straight Pride Parade in Boston a 'perversion',"['colleg', 'presid', 'call', 'straight', 'pride', 'parad', 'boston', 'perversionboston', 'straight', 'pride', 'parad', 'set', 'saturday', 'desecr', 'beauti', 'truth', 'generos', 'emerson', 'colleg', 'presid', 'lee', 'pelton', 'say']","parad, pride, boston, straight, bermuda, stage, saturday, pelton, float, counterprotest"
581,-0.0004591499302391247,-0.0007736375257231454,0.0013874144483558505,150,5,1676837,2019-08-28 19:58:02,Reuters,Legal campaigner Miller asks courts to block UK parliament suspension,"['legal', 'campaign', 'miller', 'ask', 'court', 'block', 'uk', 'parliament', 'suspensionleg', 'campaign', 'gina', 'miller', 'said', 'wednesday', 'ask', 'court', 'block', 'prime', 'minist', 'bori', 'johnson', 'decis', 'suspend', 'britain', 'parliament', 'month', 'brexit']","suspend, scottish, parliament, court, legal, block, bori, prime, miller, campaign"
582,-0.00033995831672626795,-0.0004048571125669495,-0.00031548828675422074,704,2,113903381,2019-08-28 19:59:15,CBS News,"Facebook tightens restrictions on political ads, but there are loopholes","['facebook', 'tighten', 'restrict', 'polit', 'ad', 'loopholescompani', 'say', 'confirm', 'ident', 'organ', 'buy', 'ad', 'relat', 'social', 'polit', 'issu']","facebook, ad, polit, tighten, rule, ahead, advertis, 2020, loophol, advertis"
583,1.921408471111765e-06,5.889399835416273e-06,-0.0006055208606529114,1146,4,1439574,2019-08-28 20:01:17,Reuters,Hezbollah says will hit back at Israel as Lebanon fires at Israeli drones,"['hezbollah', 'say', 'hit', 'back', 'israel', 'lebanon', 'fire', 'isra', 'droneshezbollah', 'said', 'would', 'respond', 'surpris', 'strike', 'israel', 'drone', 'crash', 'lebanon', 'weekend', 'said', 'new', 'fullout', 'longtim', 'adversari', 'remain', 'unlik']","hezbollah, israel, crash, drone, unlik, calcul, lebanon, adversari, surpris, strike"
584,-0.0006212728179185599,0.00023977029326677836,-0.0004575653245978302,1249,9,45815171,2019-08-28 20:01:40,The Washington Post,Farmers’ loyalty to Trump tested over new corn-ethanol rules,"['farmer', 'loyalti', 'trump', 'test', 'new', 'cornethanol', 'ruleswhen', 'presid', 'donald', 'trump', 'levi', 'tariff', 'china', 'scrambl', 'global', 'grain', 'market', 'mani', 'farmer', 'will', 'absorb', 'financi', 'hit', 'patienc', 'test']","farmer, corn, ethanol, test, midwest, patienc, loyalti, levi, rule, support"
585,-0.0006517520395950525,0.00017148352788979302,-0.0003405233477156358,989,9,1646936,2019-08-28 20:02:14,Reuters,U.S. agriculture secretary says Trump will announce way to boost biofuel demand soon,"['us', 'agricultur', 'secretari', 'say', 'trump', 'announc', 'way', 'boost', 'biofuel', 'demand', 'soonu', 'presid', 'donald', 'trump', 'announc', 'plan', 'boost', 'demand', 'biofuel', 'within', 'week', 'secretari', 'agricultur', 'sonni', 'perdu', 'said', 'wednesday', 'administr', 'seek', 'assuag', 'farmer', 'anger', 'expand', 'use', 'waiver', 'free', 'refineri', 'oblig', 'blend', 'ethanol', 'fuel', 'suppli']","agricultur, announc, biofuel, waiver, perdu, secretari, sonni, demand, biofuel, boost"
586,-9.588710168496268e-05,-0.00034075309712833067,-0.0008811892105219788,368,2,4619357,2019-08-28 20:02:37,Fox News,"Doorbell-cam company Ring partners with 405 police agencies across US to share footage, fight crime","['doorbellcam', 'compani', 'ring', 'partner', '405', 'polic', 'agenc', 'across', 'us', 'share', 'footag', 'fight', 'crimeamazon', 'doorbellcamera', 'compani', 'ring', 'partner', '400', 'law', 'enforc', 'agenc', 'across', 'countri', 'give', 'potenti', 'access', 'video', 'footag', 'outsid', 'home', 'new', 'initi', 'that', 'trigger', 'red', 'flag', 'privaci', 'advoc']","ring, doorbel, camera, 400, surveil, footag, polic, partner, agenc, enforc"
587,-0.0005961561336436762,-2.7468401779755127e-06,6.98985317699311e-07,559,9,3856972,2019-08-28 20:03:08,Reuters,Brazilians support Bolsonaro in Macron spat: minister,"['brazilian', 'support', 'bolsonaro', 'macron', 'spat', 'ministerfrench', 'presid', 'emmanuel', 'macron', 'offend', 'brazilian', 'counterpart', 'jair', 'bolsonaro', 'brazil', 'foreign', 'minist', 'told', 'reuter', 'wednesday', 'ad', 'believ', 'brazilian', 'support', 'farright', 'leader', 'spat', 'pari']","brazilian, macron, brigitt, bolsonaro, jair, spat, brazilian, ladi, offend, pari"
589,-0.00038959087781339016,-0.0008557141265475067,-7.325722601597027e-05,320,3,45652606,2019-08-28 20:05:02,The Washington Post,"Biden pledges ‘absolute wall’ between job, family business","['biden', 'pledg', 'absolut', 'wall', 'job', 'famili', 'businessdemocrat', 'presidenti', 'candid', 'joe', 'biden', 'say', 'decad', 'public', 'offic', 'never', 'talk', 'famili', 'member', 'privat', 'busi', 'deal']","deal, busi, absolut, famili, pledg, biden, job, wall, talk, brother"
590,0.0001719726309157509,-0.0007348053873962852,-0.0009997635710272633,473,12,4498605,2019-08-28 20:05:48,Fox News,Nevada woman exonerated after serving 35 years for murder gets $3M award,"['nevada', 'woman', 'exoner', 'serv', '35', 'year', 'murder', 'get', '3m', 'awarda', 'woman', 'releas', 'nevada', 'prison', '2015', 'shed', 'incarcer', 'three', 'decad', 'murder', 'didnt', 'commit', 'award', '3', 'million', 'partial', 'settlement', 'feder', 'civil', 'right', 'lawsuit', 'lawyer', 'said', 'wednesday']","35, 3m, murder, exoner, woman, partial, commit, settlement, prison, nevada"
591,0.00042694369203454945,-0.00039852287151274934,-0.0009667437890492627,431,8,55567995,2019-08-28 20:06:08,Yahoo! News,Gaza under alert after suicide bombings kill three police officers,"['gaza', 'alert', 'suicid', 'bomb', 'kill', 'three', 'polic', 'officersgaza', 'islamist', 'ruler', 'hama', 'said', 'wednesday', 'two', 'overnight', 'suicid', 'bomb', 'kill', 'three', 'palestinian', 'polic', 'offic', 'strip', 'place', 'palestinian', 'enclav', 'state', 'alert', 'interior', 'ministri', 'spokesman', 'iyad', 'albozm', 'said', 'even', 'statement', 'identifi', 'two', 'bomber']","gaza, hama, checkpoint, bomb, explos, policemen, kill, offic, strip, suicid"
592,-5.190070598905936e-05,-0.0006612398517729065,-0.0008771055550459185,1222,2,1138222,2019-08-28 20:09:12,Reuters,"Federal corruption probe hits home for UAW boss, contract talks under 'storm cloud'","['feder', 'corrupt', 'probe', 'hit', 'home', 'uaw', 'boss', 'contract', 'talk', 'storm', 'cloudth', 'fbi', 'wednesday', 'conduct', 'search', 'home', 'unit', 'auto', 'worker', 'presid', 'gari', 'jone', 'union', 'retreat', 'multipl', 'locat', 'part', 'corrupt', 'probe', 'illeg', 'payment', 'union', 'offici', 'pose', 'fresh', 'problem', 'union', 'pivot', 'time']","search, corrupt, auto, uaw, home, detroit, probe, retreat, union, locat"
593,-0.00030842059662861295,-0.0011259834306391453,0.0003153599760968534,66,3,55522183,2019-08-28 20:09:55,Yahoo! News,Here's Who Has Qualified for the September Democratic Presidential Primary Debate - And Who Hasn't,"['here', 'qualifi', 'septemb', 'democrat', 'presidenti', 'primari', 'debat', 'hasntwho', 'made', 'came', 'close', 'here', 'know', 'third', 'democrat', 'presidenti', 'primari', 'debat']","debat, candid, 10, democrat, debat, poll, stage, qualifi, septemb, presidenti"
594,-0.00019434373701073424,-0.00017539478792268608,-0.0005745979160978393,501,2,2542282,2019-08-28 20:10:50,Reuters,"In watershed discovery, skull of ancient human ancestor unearthed","['watersh', 'discoveri', 'skull', 'ancient', 'human', 'ancestor', 'unearthedscientist', 'wednesday', 'announc', 'landmark', 'discoveri', 'ethiopia', 'nearli', 'complet', 'skull', 'earli', 'human', 'ancestor', 'live', '38', 'million', 'year', 'ago', 'speci', 'boast', 'intrigu', 'mixtur', 'apelik', 'humanlik', 'characterist']","ancestor, luci, fossil, reveal, ethiopia, speci, skull, fame, ethiopian, ancient"
595,-0.00037275051082518264,-0.000964003859750104,0.0003604020099804216,489,10,45829286,2019-08-28 20:12:23,The Washington Post,The Latest: Former Pence aide says he won’t seek Senate seat,"['latest', 'former', 'penc', 'aid', 'say', 'wont', 'seek', 'senat', 'seatform', 'penc', 'aid', 'say', 'wont', 'seek', 'senat', 'seat', 'retir', 'georgia', 'republican', 'johnni', 'isakson']","isakson, johnni, georgia, retir, senat, kemp, seat, brian, pickup, senat"
596,-5.116796603165624e-05,-0.00044629921116385934,-0.0004946060806984433,195,0,4532756,2019-08-28 20:12:52,Fox News,Trump administration's update of policy on citizenship for certain children of government employees born overseas sparks confusion,"['trump', 'administr', 'updat', 'polici', 'citizenship', 'certain', 'children', 'govern', 'employe', 'born', 'oversea', 'spark', 'confusionth', 'trump', 'administr', 'wednesday', 'briefli', 'spark', 'confus', 'issu', 'updat', 'polici', 'guidanc', 'say', 'children', 'us', 'govern', 'employe', 'servic', 'member', 'live', 'abroad', 'may', 'consid', 'resid', 'us', 'purpos', 'automat', 'acquir', 'citizenship']","citizenship, children, abroad, born, member, employe, militari, automat, polici, administr"
597,0.00038913875316530776,-0.0008365782948694289,-0.0010221685005349923,392,8,55555781,2019-08-28 20:14:02,Yahoo! News,"A growing number of Americans doubt that Jeffrey Epstein died by suicide. Here's a guide to the conspiracy theories about his death, and why they're not backed by evidence.","['grow', 'number', 'american', 'doubt', 'jeffrey', 'epstein', 'die', 'suicid', 'here', 'guid', 'conspiraci', 'theori', 'death', 'theyr', 'back', 'evidenceauthor', 'dismiss', 'theori', 'jeffrey', 'epstein', 'kill', 'manhattan', 'jail', 'cell', 'await', 'trial', 'sextraffick', 'charg']","epstein, jeffrey, suicid, theori, consist, conspiraci, injuri, caucu, flourish, die"
598,-0.00017800630809972255,-0.0005531225643544664,-0.00015114641100866865,1129,2,45631015,2019-08-28 20:14:39,The Washington Post,The Latest: Teen climate activist overwhelmed by NY welcome,"['latest', 'teen', 'climat', 'activist', 'overwhelm', 'ny', 'welcomea', 'swedish', 'teen', 'climat', 'activist', 'arriv', 'new', 'york', 'citi', 'follow', 'transatlant', 'trip', 'sailboat', 'attend', 'global', 'warm', 'confer', 'describ', 'welcom', 'overwhelm']","activist, climat, thunberg, greta, swedish, teen, atlant, york, summit, sailboat"
599,-0.00042119195424848997,-0.0010484356377625733,0.0006349055978732376,489,10,45656772,2019-08-28 20:16:51,The Washington Post,How Johnny Isakson’s retirement in Georgia could help Democrats win the Senate,"['johnni', 'isakson', 'retir', 'georgia', 'could', 'help', 'democrat', 'win', 'senatewith', 'johnni', 'isakson', 'retir', 'georgia', 'senat', 'democrat', 'extra', 'shot', 'win', 'major', 'long', 'georgia']","isakson, johnni, georgia, retir, senat, kemp, seat, brian, pickup, senat"
601,4.5162584375818446e-05,-0.0005093152506159124,-0.0006891701392217638,1386,2,4416762,2019-08-28 20:32:43,Fox News,"Palestinian Harvard freshman, 17, allegedly blocked from entering US over friends' social media posts","['palestinian', 'harvard', 'freshman', '17', 'allegedli', 'block', 'enter', 'us', 'friend', 'social', 'media', 'postsismail', 'ajjawi', '17yearold', 'palestinian', 'student', 'live', 'lebanon', 'big', 'plan', 'studi', 'medicin', 'fall', 'harvard', 'univers', 'claim', 'block', 'enter', 'america', 'friend', 'social', 'media', 'post']","harvard, freshman, friend, entri, palestinian, ajjawi, ismail, deni, 17, student"
603,-0.0001806675310212633,-0.000720103616326385,-0.0005844812342829021,1050,10,55542399,2019-08-28 20:38:42,Yahoo! News,Trump Threatens Legal Action after Lawrence O’Donnell Accuses Him of Working with Russian Oligarchs,"['trump', 'threaten', 'legal', 'action', 'lawrenc', 'odonnel', 'accus', 'work', 'russian', 'oligarchsupd', '436pm', 'wednesday', 'afternoon', 'tweet', 'draft', 'hour', 'trump', 'legal', 'threat', 'went', 'public', 'odonnel', 'admit', 'made', 'error', 'judgment', 'publicli', 'accus', 'presid', 'cosign', 'loan', 'russian', 'oligarch', 'promis', 'address', 'issu', 'program', 'last']","donnel, action, lawrenc, legal, organ, eric, oligarch, msnbc, host, smear"
604,0.0004299366470198271,-0.0008510773900905306,-0.0008819725261601961,1137,8,45755586,2019-08-28 20:39:14,The Washington Post,Prosecutor: Student with guns in dorm studied mass shootings,"['prosecutor', 'student', 'gun', 'dorm', 'studi', 'mass', 'shootingsa', 'north', 'carolina', 'univers', 'student', 'arrest', 'charg', 'bring', 'gun', 'campu']","dorm, gun, studi, student, room, carolina, mass, shoot, north, spree"
605,-0.00017342158736966494,-0.0005908821143808755,-0.0004752699999773226,1095,2,45614571,2019-08-28 20:39:20,The Washington Post,Judiciary panel probes Trump pitch to host G7 at golf course,"['judiciari', 'panel', 'probe', 'trump', 'pitch', 'host', 'g7', 'golf', 'courseth', 'hous', 'judiciari', 'committe', 'say', 'investig', 'presid', 'donald', 'trump', 'suggest', 'miamiarea', 'golf', 'cours', 'could', 'host', 'next', 'year', 'group', 'seven', 'summit']","resort, investig, judiciari, host, summit, golf, doral, hous, propos, committe"
606,0.00011471766606250445,-0.0005993368499416396,-0.001037230170175698,473,12,45583743,2019-08-28 20:40:32,The Washington Post,Nevada woman wrongly imprisoned 35 years for murder gets $3M,"['nevada', 'woman', 'wrongli', 'imprison', '35', 'year', 'murder', 'get', '3ma', 'nevada', 'woman', 'spent', '35', 'year', 'prison', 'murder', 'didnt', 'commit', 'exoner', 'dna', 'evid', 'crimescen', 'cigarett', 'butt', 'get', '3', 'million', 'partial', 'settlement', 'feder', 'civil', 'right', 'lawsuit']","35, 3m, murder, exoner, woman, partial, commit, settlement, prison, nevada"
607,-0.00010622625476505348,-0.0006051103590775119,-0.0006249364141437001,355,2,55228547,2019-08-28 20:50:00,NBC News,Trump denies report he offered pardons to aides who break law to fast-track border wall,"['trump', 'deni', 'report', 'offer', 'pardon', 'aid', 'break', 'law', 'fasttrack', 'border', 'walltrump', 'deni', 'report', 'urg', 'aid', 'break', 'feder', 'law', 'would', 'pardon', 'necessari', 'get', 'longpromis', 'southern', 'border', 'wall', 'built']","aid, wall, pardon, joke, pardon, break, border, law, build, law"
